sku,brand,title,url,eans,description,price,categoryPath,size,colour,deliveryCosts_dpd,paymentCosts_paypal,paymentCosts_credit_card,delivery,imageUrls
B250603,Coco & Cici,"Kissenbezug aus Bambus, ockergelb",https://www.maisondecocon.com/products/bamboo-pillowcase-ocher-yellow?variant_sku=B250603,6091016919992,"Weiches, atmungsaktives Öko-Bambusgewebe – unser Kissenbezug in Ockergelb ist der sanfte und unkomplizierte Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",44.91,Pillowcases,1 pillowcase 50x60,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcase-ochre-yellow-styled-01.jpg?v=1785867848
B240803,Coco & Cici,"Kissenbezug aus Bambus, ockergelb",https://www.maisondecocon.com/products/bamboo-pillowcase-ocher-yellow?variant_sku=B240803,6091016957949,"Weiches, atmungsaktives Öko-Bambusgewebe – unser Kissenbezug in Ockergelb ist der sanfte und unkomplizierte Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",46.71,Pillowcases,1 pillowcase 40x80,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcase-ochre-yellow-styled-01.jpg?v=1785867848
B265653,Coco & Cici,"Kissenbezug aus Bambus, ockergelb",https://www.maisondecocon.com/products/bamboo-pillowcase-ocher-yellow?variant_sku=B265653,6091017366375,"Weiches, atmungsaktives Öko-Bambusgewebe – unser Kissenbezug in Ockergelb ist der sanfte und unkomplizierte Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",50.31,Pillowcases,1 pillowcase 65x65,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcase-ochre-yellow-styled-01.jpg?v=1785867848
B250753,Coco & Cici,"Kissenbezug aus Bambus, ockergelb",https://www.maisondecocon.com/products/bamboo-pillowcase-ocher-yellow?variant_sku=B250753,6091017024039,"Weiches, atmungsaktives Öko-Bambusgewebe – unser Kissenbezug in Ockergelb ist der sanfte und unkomplizierte Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",50.31,Pillowcases,1 pillowcase 50x75,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcase-ochre-yellow-styled-01.jpg?v=1785867848
B260703,Coco & Cici,"Kissenbezug aus Bambus, ockergelb",https://www.maisondecocon.com/products/bamboo-pillowcase-ocher-yellow?variant_sku=B260703,6091016884832,"Weiches, atmungsaktives Öko-Bambusgewebe – unser Kissenbezug in Ockergelb ist der sanfte und unkomplizierte Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",50.31,Pillowcases,1 pillowcase 60x70,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/bamboo-pillowcase-ochre-yellow-styled-01.jpg?v=1785867848
2507026,Coco & Cici,"Kissenbezug aus Tencel™-Satin, grau-grün",https://www.maisondecocon.com/products/tencel-sateen-pillowcase-gray-green?variant_sku=2507026,8721184402191,"Glatt, atmungsaktiv und mit einem sanften Satin-Glanz versehen – unser Tencel™-Satin-Kissenbezug in Graugrün passt perfekt zu jedem unserer Satin-Bettbezüge – oder macht sich auch ganz für sich allein wunderbar.",57.51,Pillowcases,Pre-order: 1 pillowcase 50x70 without valance (available October 5),,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-gray-green-styled-01.jpg?v=1785867915
240806,Coco & Cici,"Kissenbezug aus Tencel™-Satin, grau-grün",https://www.maisondecocon.com/products/tencel-sateen-pillowcase-gray-green?variant_sku=240806,7423611268219,"Glatt, atmungsaktiv und mit einem sanften Satin-Glanz versehen – unser Tencel™-Satin-Kissenbezug in Graugrün passt perfekt zu jedem unserer Satin-Bettbezüge – oder macht sich auch ganz für sich allein wunderbar.",62.91,Pillowcases,1 pillowcase 40x80,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-gray-green-styled-01.jpg?v=1785867915
260706,Coco & Cici,"Kissenbezug aus Tencel™-Satin, grau-grün",https://www.maisondecocon.com/products/tencel-sateen-pillowcase-gray-green?variant_sku=260706,8721184402160,"Glatt, atmungsaktiv und mit einem sanften Satin-Glanz versehen – unser Tencel™-Satin-Kissenbezug in Graugrün passt perfekt zu jedem unserer Satin-Bettbezüge – oder macht sich auch ganz für sich allein wunderbar.",71.91,Pillowcases,Pre-order: 1 pillowcase 60x70 (available October 5),,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-gray-green-styled-01.jpg?v=1785867915
250606,Coco & Cici,"Kissenbezug aus Tencel™-Satin, grau-grün",https://www.maisondecocon.com/products/tencel-sateen-pillowcase-gray-green?variant_sku=250606,8721184402153,"Glatt, atmungsaktiv und mit einem sanften Satin-Glanz versehen – unser Tencel™-Satin-Kissenbezug in Graugrün passt perfekt zu jedem unserer Satin-Bettbezüge – oder macht sich auch ganz für sich allein wunderbar.",62.91,Pillowcases,Pre-order: 1 pillowcase 50x60 (available October 5),,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-gray-green-styled-01.jpg?v=1785867915
280806,Coco & Cici,"Kissenbezug aus Tencel™-Satin, grau-grün",https://www.maisondecocon.com/products/tencel-sateen-pillowcase-gray-green?variant_sku=280806,7423611433433,"Glatt, atmungsaktiv und mit einem sanften Satin-Glanz versehen – unser Tencel™-Satin-Kissenbezug in Graugrün passt perfekt zu jedem unserer Satin-Bettbezüge – oder macht sich auch ganz für sich allein wunderbar.",77.31,Pillowcases,1 pillowcase 80x80,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-gray-green-styled-01.jpg?v=1785867915
2607026,Coco & Cici,"Kissenbezug aus Tencel™-Satin, grau-grün",https://www.maisondecocon.com/products/tencel-sateen-pillowcase-gray-green?variant_sku=2607026,8721184402207,"Glatt, atmungsaktiv und mit einem sanften Satin-Glanz versehen – unser Tencel™-Satin-Kissenbezug in Graugrün passt perfekt zu jedem unserer Satin-Bettbezüge – oder macht sich auch ganz für sich allein wunderbar.",62.91,Pillowcases,1 pillowcase 60x70 without valance,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-gray-green-styled-01.jpg?v=1785867915
B250606,Coco & Cici,Kissenbezug aus Öko-Bambus in der Farbe „Powder Peach“,https://www.maisondecocon.com/products/eco-bamboe-kussensloop-powder-peach?variant_sku=B250606,8721184401354,"Weicher, atmungsaktiver Eco-Bambus – unser Kissenbezug „Powder Peach“ ist der sanfte und leicht zugängliche Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",44.91,Pillowcases,1 kussensloop 50x60,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-lifestyle.jpg?v=1785868206;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-folded.jpg?v=1785868219;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-label-detail.jpg?v=1785868233
B265656,Coco & Cici,Kissenbezug aus Öko-Bambus in der Farbe „Powder Peach“,https://www.maisondecocon.com/products/eco-bamboe-kussensloop-powder-peach?variant_sku=B265656,8721184401408,"Weicher, atmungsaktiver Eco-Bambus – unser Kissenbezug „Powder Peach“ ist der sanfte und leicht zugängliche Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",50.31,Pillowcases,1 kussensloop 65x65,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-lifestyle.jpg?v=1785868206;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-folded.jpg?v=1785868219;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-label-detail.jpg?v=1785868233
B2507526,Coco & Cici,Kissenbezug aus Öko-Bambus in der Farbe „Powder Peach“,https://www.maisondecocon.com/products/eco-bamboe-kussensloop-powder-peach?variant_sku=B2507526,8721184401439,"Weicher, atmungsaktiver Eco-Bambus – unser Kissenbezug „Powder Peach“ ist der sanfte und leicht zugängliche Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",50.31,Pillowcases,1 kussensloop 50x75 zonder volant,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-lifestyle.jpg?v=1785868206;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-folded.jpg?v=1785868219;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-label-detail.jpg?v=1785868233
B240806,Coco & Cici,Kissenbezug aus Öko-Bambus in der Farbe „Powder Peach“,https://www.maisondecocon.com/products/eco-bamboe-kussensloop-powder-peach?variant_sku=B240806,8721184401347,"Weicher, atmungsaktiver Eco-Bambus – unser Kissenbezug „Powder Peach“ ist der sanfte und leicht zugängliche Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",46.71,Pillowcases,1 kussensloop 40x80,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-lifestyle.jpg?v=1785868206;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-folded.jpg?v=1785868219;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-label-detail.jpg?v=1785868233
B260706,Coco & Cici,Kissenbezug aus Öko-Bambus in der Farbe „Powder Peach“,https://www.maisondecocon.com/products/eco-bamboe-kussensloop-powder-peach?variant_sku=B260706,8721184401385,"Weicher, atmungsaktiver Eco-Bambus – unser Kissenbezug „Powder Peach“ ist der sanfte und leicht zugängliche Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",50.31,Pillowcases,1 kussensloop 60x70,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-lifestyle.jpg?v=1785868206;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-folded.jpg?v=1785868219;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-label-detail.jpg?v=1785868233
B280806,Coco & Cici,Kissenbezug aus Öko-Bambus in der Farbe „Powder Peach“,https://www.maisondecocon.com/products/eco-bamboe-kussensloop-powder-peach?variant_sku=B280806,8721184401415,"Weicher, atmungsaktiver Eco-Bambus – unser Kissenbezug „Powder Peach“ ist der sanfte und leicht zugängliche Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",59.31,Pillowcases,1 kussensloop 80x80,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-lifestyle.jpg?v=1785868206;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-folded.jpg?v=1785868219;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-label-detail.jpg?v=1785868233
B250756,Coco & Cici,Kissenbezug aus Öko-Bambus in der Farbe „Powder Peach“,https://www.maisondecocon.com/products/eco-bamboe-kussensloop-powder-peach?variant_sku=B250756,8721184401361,"Weicher, atmungsaktiver Eco-Bambus – unser Kissenbezug „Powder Peach“ ist der sanfte und leicht zugängliche Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",50.31,Pillowcases,1 kussensloop 50x75,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-lifestyle.jpg?v=1785868206;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-folded.jpg?v=1785868219;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-label-detail.jpg?v=1785868233
B2607026,Coco & Cici,Kissenbezug aus Öko-Bambus in der Farbe „Powder Peach“,https://www.maisondecocon.com/products/eco-bamboe-kussensloop-powder-peach?variant_sku=B2607026,8721184401446,"Weicher, atmungsaktiver Eco-Bambus – unser Kissenbezug „Powder Peach“ ist der sanfte und leicht zugängliche Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",50.31,Pillowcases,1 kussensloop 60x70 zonder volant,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-lifestyle.jpg?v=1785868206;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-folded.jpg?v=1785868219;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-label-detail.jpg?v=1785868233
B250906,Coco & Cici,Kissenbezug aus Öko-Bambus in der Farbe „Powder Peach“,https://www.maisondecocon.com/products/eco-bamboe-kussensloop-powder-peach?variant_sku=B250906,8721184401378,"Weicher, atmungsaktiver Eco-Bambus – unser Kissenbezug „Powder Peach“ ist der sanfte und leicht zugängliche Einstieg in nachhaltige Bettwäsche und lässt sich ideal mit jedem unserer Bettbezüge aus Tencel™ oder Bambus kombinieren.",55.71,Pillowcases,1 kussensloop 50x90,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-lifestyle.jpg?v=1785868206;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-folded.jpg?v=1785868219;https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-peach-white-label-detail.jpg?v=1785868233
M280808,Coco & Cici,"Kissenbezug aus Tencel™-Twill, olivgrün",https://www.maisondecocon.com/products/tencel-twill-pillowcase-olive-green?variant_sku=M280808,8721184401583,"Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Olivgrün bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – unaufdringlicher Luxus, Kissen für Kissen.",68.31,Pillowcases,1 kussensloop 80x80,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-olive-green-styled-01.jpg?v=1785868402
M240808,Coco & Cici,"Kissenbezug aus Tencel™-Twill, olivgrün",https://www.maisondecocon.com/products/tencel-twill-pillowcase-olive-green?variant_sku=M240808,8721184401514,"Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Olivgrün bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – unaufdringlicher Luxus, Kissen für Kissen.",59.31,Pillowcases,1 kussensloop 40x80,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-olive-green-styled-01.jpg?v=1785868402
M2507528,Coco & Cici,"Kissenbezug aus Tencel™-Twill, olivgrün",https://www.maisondecocon.com/products/tencel-twill-pillowcase-olive-green?variant_sku=M2507528,8721184401606,"Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Olivgrün bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – unaufdringlicher Luxus, Kissen für Kissen.",55.71,Pillowcases,1 kussensloop 50x75 zonder volant,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-olive-green-styled-01.jpg?v=1785868402
M250608,Coco & Cici,"Kissenbezug aus Tencel™-Twill, olivgrün",https://www.maisondecocon.com/products/tencel-twill-pillowcase-olive-green?variant_sku=M250608,8721184401521,"Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Olivgrün bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – unaufdringlicher Luxus, Kissen für Kissen.",53.91,Pillowcases,1 kussensloop 50x60,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-olive-green-styled-01.jpg?v=1785868402
M250758,Coco & Cici,"Kissenbezug aus Tencel™-Twill, olivgrün",https://www.maisondecocon.com/products/tencel-twill-pillowcase-olive-green?variant_sku=M250758,8721184401538,"Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Olivgrün bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – unaufdringlicher Luxus, Kissen für Kissen.",59.31,Pillowcases,1 kussensloop 50x75,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-olive-green-styled-01.jpg?v=1785868402
M2507028,Coco & Cici,"Kissenbezug aus Tencel™-Twill, olivgrün",https://www.maisondecocon.com/products/tencel-twill-pillowcase-olive-green?variant_sku=M2507028,8721184401590,"Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Olivgrün bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – unaufdringlicher Luxus, Kissen für Kissen.",53.91,Pillowcases,50x70 zonder volant,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-olive-green-styled-01.jpg?v=1785868402
M2607028,Coco & Cici,"Kissenbezug aus Tencel™-Twill, olivgrün",https://www.maisondecocon.com/products/tencel-twill-pillowcase-olive-green?variant_sku=M2607028,8721184401613,"Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Olivgrün bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – unaufdringlicher Luxus, Kissen für Kissen.",53.91,Pillowcases,1 kussensloop 60x70 zonder volant,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-olive-green-styled-01.jpg?v=1785868402
M250908,Coco & Cici,"Kissenbezug aus Tencel™-Twill, olivgrün",https://www.maisondecocon.com/products/tencel-twill-pillowcase-olive-green?variant_sku=M250908,8721184401545,"Vervollständigen Sie Ihr Set mit passender Weichheit. Unser Kissenbezug aus Tencel™-Twill in Olivgrün bietet denselben matten, langlebigen Komfort wie unsere Bettbezüge – unaufdringlicher Luxus, Kissen für Kissen.",66.51,Pillowcases,1 kussensloop 50x90,,10.00,0.00,0.00,4-7 working days,https://cdn.shopify.com/s/files/1/0884/0278/8685/files/tencel-sateen-pillowcase-olive-green-styled-01.jpg?v=1785868402
